title_translated,listed_price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badge_product_quality,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,countries_shipped_to,has_urgency_banner,urgency_text,merchant_rating_count,merchant_rating,merchant_id,product_picture,product_id
Sexy Women Short Sleeve T-shirt Top Sportwear Shorts Pants Tacksuit Outfit Clothes Sets Jumpsuit Summer,13.0,33,1000,1,3.88,122,59.0,27.0,14.0,6.0,16.0,0,"('summer', 'shorts', 'sleeve', 'hollow-out', 'pants', 'sportsset', 'short sleeves', 'outfits', ""women's fashion"", 'fashion', 'women', 'tacksuit', 'sexy', 'clothes', 'tops', 't shirts', 'jumpsuit')",grey,S,50,3,44,0,noText,114,4.1491228069999995,5e6910549145adc9f7972fac,https://contestimg.wish.com/api/webimage/5e707d59ad58d64d89a54409-medium.jpg,5e707d59ad58d64d89a54409
Sexy Women Strapless Bikini Push Up One Piece Solid Tankini Summer Plus Size Swimwear,14.0,75,10000,0,4.15,2514,1375.0,544.0,332.0,122.0,141.0,0,"('summer', 'strapless', 'plus size', 'vintage swimwear', 'onepiece', 'one piece swimsuits', 'swimwear', 'bikini', ""women's fashion"", 'push-up', 'sexy', 'monokini', 'women', 'plus size bathing suits', 'strapless bikini', 'swimming')",black,S,50,4,43,0,noText,27719,4.070637468999999,565973368f5f027e14060846,https://contestimg.wish.com/api/webimage/588392e43d29014fabb85dad-medium.jpg,588392e43d29014fabb85dad
Women Summer Floral Print Backless Elastic Waist Split Long Dress,7.0,6,10000,1,3.48,2504,892.0,491.0,456.0,247.0,418.0,0,"('summer', 'dressesforwomen', 'tunic', 'waist', 'elastic', 'women dresses', 'long dress', 'dress', 'print', 'floral dress', 'floral print', 'dresses', ""women's fashion"", 'elastic waist', 'backless', 'splits', 'vestido', 'floral', 'summer dresses', 'holiday', 'women')",pink,XXS,6,2,39,0,noText,25260,3.995605701,556d0dc2c00cd721cce30dd1,https://contestimg.wish.com/api/webimage/5ad95b9007c7b46572687a5d-medium.jpg,5ad95b9007c7b46572687a5d
Swimwear Bathing Bikini Set Padded Bandage Bra Push-up Suit Swimsuit Women,6.0,6,20000,1,3.74,6509,2620.0,1456.0,1235.0,515.0,683.0,0,"('bikini', 'fashion', 'womenbikiniset', 'bikini set', 'pushupsuit', 'women swimsuit', 'new arrival', 'swimwear', 'swimsuit', 'padded', 'women swimwear', 'bras', 'suits', 'women bathing suit', 'women', ""women's fashion"", 'padded bra', 'swimming')",white,M,39,2,43,0,noText,11740,4.113798978,5acf2091cd968d299afe79a3,https://contestimg.wish.com/api/webimage/5af8fc1aa708c4241d0cf8a3-medium.jpg,5af8fc1aa708c4241d0cf8a3
Women's Fashion Autumn Winter Trendy Sexy Skirt Club Wear Cute Dress Summer New Women Long Skirts Solid Split Pencil Skirts High Waist Plus Size Bodycon Skirt Causal Package Hip Skirt Fashion A-line Skirt,8.0,7,5000,1,4.1,1512,845.0,294.0,179.0,72.0,122.0,0,"('fashion skirts', 'long skirt', 'pencil skirt', 'solidcolordre', 'elegantsplitskirt', 'bottom', 'elegant', 'dress', 'sidesplitshirt', 'pencil', 'sexy skirt', 'women skirts', ""women's fashion"", 'fashion', 'splits', 'sexy', 'skirts', 'women')",pink,S,50,3,43,0,noText,92005,4.316243682,58f6f47891a95f10f0c54b8c,https://contestimg.wish.com/api/webimage/59d5d6a6765fdd2dc2d6ed2a-medium.jpg,59d5d6a6765fdd2dc2d6ed2a
Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,5.0,30,100,0,3.69,13,5.0,2.0,4.0,1.0,1.0,0,"('summer', 'shorts', 'high waist shorts', 'lace', 'casual pants', 'pants', 'summer shorts', 'slim fit', 'short pants', 'high waist', ""women's fashion"", 'plus size', 'lace up', 'women', 'vocation', 'fashion', 'casual', 'waist')",black,XS,50,1,40,0,noText,16215,3.840024669,52838e612dcc6469fa2d7104,https://contestimg.wish.com/api/webimage/5e44564413b8939de2f0a0f8-medium.jpg,5e44564413b8939de2f0a0f8
Summer 2020 Fashionable Women's Solid Color Vest Sleeveless Halter V-Neck Top,5.65,33,10,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,"('mini', 'vest', 'fashion', 'tank', 'halter', 'summer', 'womemstop', 'tops', 'tank top', '#top #crop', 'tankvest', 'v-neck', 'sleeveless')",yellow,Others,50,2,43,1,QuantityLimited,28798,4.037016459,57c4dd2ce2a1b61c74c4265a,https://contestimg.wish.com/api/webimage/5eb4dccc8fb578171beef0ad-medium.jpg,5eb4dccc8fb578171beef0ad
Summer Women Fashion Double-Layer Sports Shorts Quick-Drying Yoga Sports Leggings Fitness Shorts Skirts,3.76,7,50,0,3.5,8,4.0,1.0,0.0,1.0,2.0,0,"('women pants', 'summer', 'leggings', 'shorts', 'yoga', 'fitness', 'casualshort', 'high waisted', 'yogashort', ""women's fashion"", 'fashion', 'sport', 'falda', 'shortsforwomen', 'sportampoutdoor', 'skirts', 'short skirt', 'women')",white,XXS,5,1,90,0,noText,3730,3.8804289539999997,58d8e8ebd929c652b9c04c05,https://contestimg.wish.com/api/webimage/5ebe625c3cdb6c40b7b9231e-medium.jpg,5ebe625c3cdb6c40b7b9231e
UR SUGAR 4 Bottles/Set Colorful Summer Color Gel Nail Kit Soak Off Gel Nail Polish Set,7.0,6,100,1,4.57,23,16.0,4.0,3.0,0.0,0.0,1,"('summer', 'colorful', 'beauty', 'nail polish', 'nail kit', 'mattetopcoat', 'soakoffgel', 'nails', 'cosmetic', 'gel nail polish', 'topbasegel', 'nail gel', 'uvlampgel', 'nail gel set', 'kit', 'uv gel')",others,Others,50,2,27,0,noText,105684,4.4309356189999995,5742c706d75bc459506b80f1,https://contestimg.wish.com/api/webimage/5e7e0c35e27371898f419f5d-medium.jpg,5e7e0c35e27371898f419f5d
Fashion Summer Ponytail Cap Baseball Cap for Women Mesh Visor Womens Sun Cap Sun Hat Girls Hat Ponytail Hat Adjustable Baseball Hat,4.67,4,10000,1,4.28,936,597.0,164.0,84.0,25.0,66.0,1,"('summer', 'ponytailhat', 'fashion', 'hats', 'women cap', 'cap', 'adjustable baseball cap', 'baseballcapforwomen', 'summercap', ""women's fashion"", 'baseball', 'baseball cap', 'sun hat', 'visors', 'women')",white,Others,50,1,138,0,noText,96838,4.264658502,5cb636dda7173671aedef051,https://contestimg.wish.com/api/webimage/5d0c8dd26404871188ddf01d-medium.jpg,5d0c8dd26404871188ddf01d
Hollowing Out Halter Dress Women Summer V Neck Sleeveless Dress,2.8,3,100,1,3.17,6,1.0,1.0,3.0,0.0,1.0,0,"('summer', 'plus size', 'halter dress', 'necks', 'halter', 'dresses', 'dress', 'loose', 'v-neck', ""women's fashion"", 'sleeveless dress', 'off shoulder', 'summer dress', 'sleeveless', 'women dress', 'women', 'casual', 'cotton')",grey,XS,10,1,44,1,QuantityLimited,4595,4.258106638,57885a8c090d40723d2105e3,https://contestimg.wish.com/api/webimage/5ed9df5dd6223e34697f9024-medium.jpg,5ed9df5dd6223e34697f9024
2020 Summer Fashion Two Piece Suit Bikini Set Casual Low Cut Off Shoulder Tops Ladies Beach Wear High Waist Bikini Backless Bikini Swimsuit Bathing Swimwear,16.0,25,10,1,4.5,4,3.0,0.0,1.0,0.0,0.0,0,"('summer', 'bathing suit', 'fashion', 'waist', 'two piece swimwear', 'beach', 'tops', 'swimwear', 'swimsuit', 'ladies', 'bikini', 'lace up', 'high waist', 'suits', 'solid color', 'backless', 'swimming suit', 'casual', 'beach bikini', 'swimming')",white,S,50,5,55,0,noText,676,4.014792899,5d5008cb1d9a8e750032d31b,https://contestimg.wish.com/api/webimage/5ef9a1091df14e8f41dca4fa-medium.jpg,5ef9a1091df14e8f41dca4fa
Women Summer Boho Long Evening Party Dress Beach Dress Sundress Backless Maxi Dress,9.0,17,100,0,3.63,92,35.0,25.0,7.0,13.0,12.0,0,"('summer', 'fashion', 'sundress', 'evening dress', 'dress', ""women's fashion"", 'boho', 'beach dress', 'party dress', 'backless', 'party', 'maxi dress', 'beach', 'women')",others,S,1,3,107,0,noText,3190,4.289968652,5b083a8b7e43f23f2e16cbd6,https://contestimg.wish.com/api/webimage/5ce69880afab7162455321fe-medium.jpg,5ce69880afab7162455321fe
Sexy Women Bandage See-through Leggings Stitching Running Yoga Outwear Sports Skinny Pants,7.0,9,5000,1,3.83,1169,557.0,216.0,174.0,83.0,139.0,0,"('leggings', 'fashion', 'yoga', 'pants', 'legging fitness', ""women's fashion"", 'running', 'trousers', 'sexy', 'sport')",others,S,50,2,43,1,QuantityLimited,33705,4.13493547,585f9ac5d7d14e4d51c16d4e,https://contestimg.wish.com/api/webimage/5926a32e5b3cde33d7993689-medium.jpg,5926a32e5b3cde33d7993689
Women's Dress Summer Beach Maxi Dress Women Floral Print Boho Long Dress,16.0,14,100,0,4.0,11,5.0,3.0,2.0,0.0,1.0,0,"('summer', 'short sleeve dress', 'floral print', 'dresses', 'dress', 'print', 'boho', 'long dress', ""women's fashion"", 'boho dress', ""women's dress"", 'floral', 'women dress', 'women', 'beach', 'casual dress')",black,S,50,5,26,1,QuantityLimited,3588,4.148272018,5b722effbfb77d14812b8c2c,https://contestimg.wish.com/api/webimage/5e8436c3c510a227405a1f1b-medium.jpg,5e8436c3c510a227405a1f1b
Fashion Women&acute;s Ladies Summer Loose Chiffon Tops Long Sleeve Shirt Casual Blouse,9.0,34,50,0,4.0,5,3.0,0.0,1.0,1.0,0.0,0,"('women sexy dress', 'blouse', 'fashion', 'chiffon', 'sleeve', 'shirt dress', 'summer', 'tops', 'looseblouse', 'fashion top', 'long sleeve', 'womendressshirt', 'women shirt', 'ladies', 'women dress', 'mini dress', 'women top', 'casual', 'women fashion', 'shirt')",brown,S,50,3,61,1,QuantityLimited,537,4.458100559,5a14dbb27dee4a2da907bddb,https://contestimg.wish.com/api/webimage/5a93ab421c6def23e6f0c878-medium.jpg,5a93ab421c6def23e6f0c878
2020 New Arrival Women Fashion Short Sleeve Letter Print Casual T-shirts Plus Size Women O-neck Summer Graphic Tees,3.0,26,100,1,2.0,3,0.0,1.0,0.0,0.0,2.0,0,"('summer', 'plus size', 'sleeve', 'letter print', 'graphic tee', 'short sleeves', ""women's fashion"", 'shorts', 'o-neck', 'print', 'women top', 'fashion', 'casual', 't shirts', 'women')",yellow,S,13,1,43,0,noText,12016,3.954643808,5a17bb048cf0ed37ca9e18bc,https://contestimg.wish.com/api/webimage/5eb3aec324c46f21c224b844-medium.jpg,5eb3aec324c46f21c224b844
Summer Women Lace Hollow Backless Irregular Floral Long Beach Dress,6.0,6,5000,1,3.83,1458,615.0,357.0,248.0,92.0,146.0,0,"('summer', 'fashion', 'lace', 'long dress', 'evening dress', 'dress', 'beach dress', 'women dress', 'irregulardre', 'boho dress', 'maxi dress', 'floral', 'summer dresses', 'beach', ""women's fashion"", 'backless', 'women')",white,XXS,4,2,38,1,QuantityLimited,67171,4.1023209419999995,55542b4b662da7114d591723,https://contestimg.wish.com/api/webimage/5c61232151aa0072bb647739-medium.jpg,5c61232151aa0072bb647739
Women Sleeveless Spaghetti Strap Solid Color Pleated Dress Casual Loose Ruffle Maxi Dress Plus Size,12.0,72,1000,0,3.93,566,284.0,107.0,78.0,43.0,54.0,0,"('sleeveless', 'plus size', 'ruffle', 'dress', 'summer dress', 'kleid', ""women's fashion"", 'maxi dress', 'pleateddresse', 'bohemian', 'long dresses', 'sexy dress', 'women dress', 'vestido', 'spaghetti', 'casual', 'pleated', 'women')",black,S,50,3,38,0,noText,44840,4.337466548,54922e98223ebf6980220266,https://contestimg.wish.com/api/webimage/5c6512e25d38b721f29d4cb1-medium.jpg,5c6512e25d38b721f29d4cb1
Summer Women Jurassic Mom of Dino Tank Tops Casual Vest Don't Mess with MamaSaurus You'll Get Jurasskicked Funny Mom Shirt Sleeveless Blouse,6.0,34,100,0,3.8,10,4.0,4.0,0.0,0.0,2.0,0,"('summer', 'vest', 'momshirt', 'get', 'summer t-shirts', 'funnytop', 'tank top', 'tops', ""women's fashion"", 'fashion', 'yoga top', 'casual', 'women', 'blouse', 'funny', 'tank', 'shirt', 'graphic tee', 'sleevelessblouse', 'sportsamprecreation', 'gymwear', 'sleeveless', 'casualblouse')",white,L,50,2,41,0,noText,3897,3.928919682,5aacd6c1ccf0c83e5a6f3de0,https://contestimg.wish.com/api/webimage/5e9d476c03df0b35e16bc678-medium.jpg,5e9d476c03df0b35e16bc678
5 Colors Plus Size New Design  Hot Summer Women Fashion Tops Casual Sexy Floral Lace Spaghetti Straps Bra Patchwork Lingerie Top Sleeveless Halter Hollow Out Crop Top Cup Bra ,9.0,19,5000,1,3.97,588,317.0,100.0,66.0,44.0,61.0,0,"('women vest', 'plus size', 'lace', 'halter', 'summer', 'casual shirt', 'strap', 'floral lace', ""women's fashion"", 'fashion', 'sexy lace', 'sleeveless tops', 'sleeveless', 'floral', 'sexy', 'slimtop', 'spaghetti', 'summer tops', 'women fashion', 'women', 'push up bra', 'cup', 'tops', 'lace shirts', 'casual', 'lingerie', 'bras', 'women tank top', 'design')",white,M,50,3,64,0,noText,1181,4.015241321,5d55015e3cc46d5c40a15c19,https://contestimg.wish.com/api/webimage/5dc3b1f9896ffb0bdbd02d76-medium.jpg,5dc3b1f9896ffb0bdbd02d76
New Women Fashion Solid Color Safety Shorts Yoga Running Shorts Short Leggings with Pockets S-3XL,9.0,26,20000,0,3.6,1193,500.0,218.0,171.0,110.0,194.0,0,"('runningpant', 'leggings', 'shorts', 'yoga', 'skinny pants', 'short pants', 'running', 'yoga leggings', 'yogashort', ""women's fashion"", 'short leggings', 'soft and comfortable', 'fitness leggings', 'fashion', 'women')",blue,S,50,3,43,0,noText,22711,3.8720443839999996,55cc4e1d845591103477a561,https://contestimg.wish.com/api/webimage/5db8fcb8805c6a02fb6dcc29-medium.jpg,5db8fcb8805c6a02fb6dcc29
Women's Elegant Sleeveless Stripe T Shirts Dress Party Dress Big Swing Long Round Neck Maxi Dress Summer Color-block Beach Long Dress Plus Size S-5XL,5.0,5,100,0,3.06,65,18.0,10.0,13.0,6.0,18.0,0,"('summer', 'plus size', 'shirt', 'elegant', 'long dress', 'dress', 'necks', 'party dress', 'round neck', 'women skirts', ""women's fashion"", 'sleeveless dress', 'striped dress', 'stripes', 'party', 'party dresses', 'women dress', 'beach', 'loose dress', 'sleeveless', 'causal dress')",yellow,XS,50,1,13,1,QuantityLimited,2248,4.150355872,58259c456ebae74739ecfdc8,https://contestimg.wish.com/api/webimage/5e9570e2d4af000dc41b1a9a-medium.jpg,5e9570e2d4af000dc41b1a9a
Womens Brief and Comfortable Summer Short Sleeve Baggy Midi Dress Ladies Shift Kaftan Dresses,16.0,84,100,0,3.41,27,11.0,5.0,3.0,0.0,8.0,0,"('summer', 'shift dress', 'sleeve', 'shirt dress', 'long dress', 'dress', 'short sleeves', 'cottonlinendre', 'beach dress', 'shorts', 'ladies', ""women's fashion"", 'beach')",black,S,50,4,39,1,QuantityLimited,9940,4.048993964,596b4085d4cc34162e778769,https://contestimg.wish.com/api/webimage/5dbfe72d66169243db6635df-medium.jpg,5dbfe72d66169243db6635df
Summer Fashion Trousers Women Leggings Ripped Pants Slim Pants Army Green Tights Pants,11.0,14,20000,1,3.76,8029,3689.0,1502.0,1160.0,592.0,1086.0,0,"('summer', 'leggings', 'trousers', 'high waist', 'casual pants', 'army', 'pants', ""women's fashion"", 'pencil pants', 'fashion', 'green', 'women', 'slim', 'pants & capris')",black,S,19,2,43,0,noText,17760,4.137105856,53db691bd911395c8b2f92be,https://contestimg.wish.com/api/webimage/5af406469be1de3b00f73128-medium.jpg,5af406469be1de3b00f73128
4 Color Summer New Women's Fashion Short Sleeve Tie Dry Hipple Soul T-shirts Plus Size S-5XL,8.0,7,100,0,3.43,23,9.0,4.0,2.0,4.0,4.0,0,"('gradientcolor', 'summer', 'plus size', 'colorfultop', 'shirt', 'sleeve', 'dewshoulder', 'short sleeves', 'shorts', 'colorblock', 'hipplesoul', 'fashion', 'tie dye', ""women's fashion"", 't shirts')",pink,S,50,2,43,0,noText,24132,4.130946461000001,58ad74688a58e150335088ce,https://contestimg.wish.com/api/webimage/5eb4dfbb1284d61c96c43bad-medium.jpg,5eb4dfbb1284d61c96c43bad
Summer Women's Fashion Short Sleeve Lace Trim V-neck Pure Color Casual Tops T-shirt,7.0,7,10000,0,3.55,793,303.0,154.0,134.0,81.0,121.0,0,"('short sleeves', 'lace trim', 'shorts', 'lace', 'sleeve', 'summer', 'sleeve lace', 'pure color', 'summer t-shirts', ""women's fashion"", 'v-neck', 'casual', 't shirts', 'fashion', 'women t shirt', 'loose t-shirt', 'short sleeve t-shirt', 'tops')",blue,S,50,2,45,0,noText,59234,3.9870513560000003,5667c747eb4b140fe963ba77,https://contestimg.wish.com/api/webimage/5c99cb32780afa57da3af9e0-medium.jpg,5c99cb32780afa57da3af9e0
Summer Fashion Womens Antiskid Zipper Canvas Shoes Casual Shoes Womens Canvas Shoes Denim Flats Plus Size 35-43,14.0,12,1000,0,3.82,176,88.0,30.0,22.0,11.0,25.0,0,"('casual shoes', 'summer', 'plus size', 'womens shoes', 'flats', 'zippers', 'denim', 'loafers', ""women's fashion"", 'fashion', 'shoes', 'canvas', 'flat shoe', 'casual', 'canvas shoes')",black,Others,5,4,42,0,noText,99800,4.295791583,58a3f270e269ee522580e6bb,https://contestimg.wish.com/api/webimage/5cdd3515d943635651a29bbf-medium.jpg,5cdd3515d943635651a29bbf
Women's Fashion Solid Summer Shorts Ladies Casual Short Pants Beach Shorts Plus Size XS-8XL,7.0,6,100,0,3.72,47,19.0,12.0,6.0,4.0,6.0,0,"('summer', 'shorts', 'skinny pants', 'pants', ""women's pants"", 'short pants', 'summer shorts', 'casual', 'harem pants', ""women's fashion"", 'plus size', 'sports pants', 'denim shorts', 'high waisted shorts', 'ladies', 'beach', 'fashion', 'pant womens summer')",green,XS,50,2,22,1,QuantityLimited,17655,4.127839139,5512b0d98e8def07a462e1d7,https://contestimg.wish.com/api/webimage/5e95cf4cce38972f9c579599-medium.jpg,5e95cf4cce38972f9c579599
New Sexy Women Strap Backless Pajamas Lingerie Night Sleepwear Mini Dress ,8.0,7,100,0,2.79,14,5.0,1.0,0.0,2.0,6.0,0,"('mini', 'dress', 'summer dress', 'mini dress', 'silk dress', ""women's fashion"", 'party dress', 'backless', 'sleepwear', 'lingerie', 'strapdre', 'women dress', 'sexy', 'sleepweardre', 'pajamas', 'women')",brown,S,50,7,41,0,noText,7012,4.3367085,587dd9a883eee74e06b30974,https://contestimg.wish.com/api/webimage/5aabae5e7ddb066f389e4e7b-medium.jpg,5aabae5e7ddb066f389e4e7b
2020 Summer New Fashion Women's Tie-dye Gradient Printed Loose T-shirt Plus Size S-5XL,8.0,7,1000,0,3.91,102,50.0,20.0,15.0,7.0,10.0,0,"('shirtsforwomen', 'summer', 'fashion', 'shirt', 'tops', 'short sleeves', 't shirts', 'plus size', 'printed', 'loose t-shirt', ""women's fashion"", 'casual', 'women')",blue,S,50,3,37,0,noText,2076,4.097302505,59c7610621064f2f6c8c9fe7,https://contestimg.wish.com/api/webimage/5ea1a307f5df8f1f851fda62-medium.jpg,5ea1a307f5df8f1f851fda62
2019 Summer Hot Womens Playsuit For Holiday Ladies Summer Floral Jumpsuit Sleeveless Romper Shorts,14.0,86,1000,0,4.08,546,302.0,108.0,58.0,35.0,43.0,0,"('women clothes', 'shorts', 'playsuit', 'ladies', ""women's fashion"", 'summerjumpsuit', ""women's jumpsuits"", 'jumpsuit', 'rompers', 'beachjumpsuit')",others,S,50,3,17,1,QuantityLimited,62240,4.265472365,55dc6b85f51bf838d3e3dcc2,https://contestimg.wish.com/api/webimage/594b7307a6623669348a92d1-medium.jpg,594b7307a6623669348a92d1
Summer Shorts Lace Up Elastic Waistband Loose Panties,6.0,32,5000,0,3.47,536,213.0,89.0,81.0,44.0,109.0,0,"('summer', 'beach shorts', 'sports & outdoors', 'elastic', 'short pants', 'summer shorts', ""women's fashion"", 'shorts', 'women shorts', 'plus size', 'panties', 'high waisted shorts', 'pant womens summer', 'lace')",white,S,50,2,18,1,QuantityLimited,17120,3.8988901869999997,59aaa4d39fbc514dc80328e3,https://contestimg.wish.com/api/webimage/5b24a2b9b2c8bd2aa4036e49-medium.jpg,5b24a2b9b2c8bd2aa4036e49
NEW Women Loose Solid Color Dress Short Sleeve V-neck Dress Plus Size,11.0,10,20000,1,3.63,2633,1097.0,482.0,430.0,227.0,397.0,0,"('sleeve v-neck', 'fashion women', 'short sleeve dress', 'sleeve', 'dresses', 'plus size', 'summer dress', 'casual dresses', 'v-neck', 'mini dress', 'short sleeves', 'party dress', 'shorts', ""women's fashion"", 'dress', 'women')",grey,S,50,2,35,0,noText,12441,3.924684511,5c7893301bcc452c015b5de4,https://contestimg.wish.com/api/webimage/5d1c3deb8efcc17404a476fd-medium.jpg,5d1c3deb8efcc17404a476fd
New Women Fashion Women Yoga butterfly printed Legging High Waist Jeggings Tight Jeans Print Slim Pant Skinny Leggings,8.0,26,1000,1,4.19,54,35.0,7.0,4.0,3.0,5.0,1,"('butterfly', 'longtrouser', 'plus size', 'pants', 'slim', 'jeansforwomen', ""women's fashion"", 'fashion', 'printed', 'highwaispant', 'leggingsamptight', 'autumn and winter', 'women fashion', 'women', 'leggings', 'yoga', 'waist', 'print', 'jegging', 'high waist', 'jeggingsforwoman', 'fitnesspant', 'jeans')",grey,S,50,3,43,1,QuantityLimited,65189,4.049640277,57b03628c676b3573ba2a081,https://contestimg.wish.com/api/webimage/5d9addc41a7798259e7a705b-medium.jpg,5d9addc41a7798259e7a705b
Summer Fashion Men's Shorts Summer Casual Sport Shorts for Men Knee Pleated Lac Up Waist Jogger Pants,14.0,12,10,1,4.0,2,1.0,0.0,1.0,0.0,0.0,0,"('summer', 'shorts', 'waist', 'pants', 'jogger', 'pleated', 'men', 'summerpant', 'harem pants', ""men's fashion"", 'fashion', 'knee', 'sport', 'casual')",black,XS,1,4,22,1,QuantityLimited,514,3.8754863810000004,5af917558699ce1103dd6010,https://contestimg.wish.com/api/webimage/5ed5c0afc832f62b8cfb21cb-medium.jpg,5ed5c0afc832f62b8cfb21cb
Fashion Womens Jumpsuit Summer Bib Pants Shorts Casual Loose Sleeveless Rompers Jumpsuit Suspenders Overalls S-5XL,5.0,127,100,0,2.79,19,4.0,4.0,2.0,2.0,7.0,0,"('summer', 'shorts', 'pants', 'loose', 'overalls', 'fashion', 'black', 'sleeveless', 'casual', 'jumpsuit')",orange,S,18,2,54,0,noText,9357,4.225392754,59506bd1abea9119a059422d,https://contestimg.wish.com/api/webimage/5ebfb735c9354d2da2efa220-medium.jpg,5ebfb735c9354d2da2efa220
2020 Summer Womens Teens Casual Splicing Drawstring Shorts High Waist Trendy Camouflage Printed Short Pants Female Trousers,11.0,10,100,0,4.25,20,12.0,4.0,2.0,1.0,1.0,0,"('splicing', 'shorts', 'high waist', 'drawstringshort', 'summer', 'pants', 'short pants', 'camouflage', 't', 'womens clothes', 'trousersforwomen', 'trousers', 'printed', 'shortsforwomen', 'casual', 'waist')",others,S,50,3,33,0,noText,360,4.2305555560000005,58dfa91e42ab0953f96d31d0,https://contestimg.wish.com/api/webimage/5e9e512979c77d0abfe12ef2-medium.jpg,5e9e512979c77d0abfe12ef2
2020 Women Fashion V-neck Solid Color Slim Fit Casual Cotton Two Pieces Sports Wear,4.81,30,3,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,"('summer', 'shorts', 'slim fit', 'slim', 'twopiecesoutfit', 'v-neck', ""women's fashion"", 'fashion', 'tank top', 'women', 'sexy', 'sport', 'casual', 'women fashion', 'cotton')",green,XS,5,1,43,0,noText,11378,3.990507998,564d8f2f3a698c01d97fbb81,https://contestimg.wish.com/api/webimage/5eb618659ac3e01e76161a4a-medium.jpg,5eb618659ac3e01e76161a4a
